datetime,wind speed2019,wind speed2018,wind speed2017,wind speed2016,wind speed2015
28/10/2019 00:00,9.18,14.555,16.58,10.33,8.65
28/10/2019 01:00,9.02,14.164,16.53,10.17,8.8
28/10/2019 02:00,9.14,12.42,16.8,9.914,9.695
28/10/2019 03:00,9.11,12.18,16.67,9.84,9.94
28/10/2019 04:00,9.11,11.4,16.42,9.89,10.84
28/10/2019 05:00,9.17,11.3,16.28,9.74,11.016
28/10/2019 06:00,9.266,11.13,15.875,8.52,11.88
28/10/2019 07:00,9.23,11.19,16.36,8.45,11.93
28/10/2019 08:00,9.2,11.28,17.7,8.42,11.89
28/10/2019 09:00,9.33,11.125,17.66,8.51,11.88
28/10/2019 10:00,9.6,9.984,18.44,9.45,12.53
28/10/2019 11:00,9.55,9.68,18.52,9.74,12.19
28/10/2019 12:00,8.76,8.586,17.77,11.2,10.35
28/10/2019 13:00,8.67,8.58,18.0,11.41,10.25
28/10/2019 14:00,8.95,8.21,18.66,12.305,10.19
28/10/2019 15:00,9.52,8.31,18.86,12.64,10.234
28/10/2019 16:00,10.484,8.37,18.0,14.25,10.23
28/10/2019 17:00,10.57,8.28,18.02,14.42,10.13
28/10/2019 18:00,11.21,7.54,19.88,14.66,9.34
28/10/2019 19:00,11.28,7.38,19.97,14.64,9.26
28/10/2019 20:00,11.7,6.742,20.44,14.9,8.44
28/10/2019 21:00,11.79,6.727,20.81,15.04,7.914
28/10/2019 22:00,11.03,6.28,22.55,14.39,6.77
28/10/2019 23:00,11.11,6.164,22.47,14.8,6.426
29/10/2019 00:00,12.5,5.562,22.98,15.734,6.215
29/10/2019 01:00,12.8,5.617,23.45,15.67,6.207
29/10/2019 02:00,14.375,5.766,26.9,15.65,6.203
29/10/2019 03:00,14.484,5.875,27.25,15.61,5.906
29/10/2019 04:00,14.89,6.844,27.95,15.16,5.8
29/10/2019 05:00,14.92,6.875,27.88,15.33,5.93
29/10/2019 06:00,14.625,6.973,26.5,15.16,5.742
29/10/2019 07:00,14.55,6.97,25.9,15.055,5.473
29/10/2019 08:00,14.48,6.844,23.19,14.54,4.246
29/10/2019 09:00,14.42,6.81,22.62,14.2,4.28
29/10/2019 10:00,13.55,6.61,19.78,10.39,5.473
29/10/2019 11:00,13.664,6.523,19.66,10.086,5.746
29/10/2019 12:00,14.78,5.86,18.31,9.31,6.47
29/10/2019 13:00,14.97,5.695,18.1,9.38,6.4
29/10/2019 14:00,15.16,4.99,18.64,10.0,5.805
29/10/2019 15:00,15.07,4.973,18.84,10.16,5.723
29/10/2019 16:00,14.39,5.008,19.53,10.67,4.977
29/10/2019 17:00,14.37,5.1,19.61,10.71,4.83
29/10/2019 18:00,14.28,5.457,19.14,10.45,4.754
29/10/2019 19:00,14.234,5.438,18.86,10.39,4.777
29/10/2019 20:00,13.3,5.316,17.98,10.39,4.746
29/10/2019 21:00,13.164,5.305,17.97,10.305,4.766
29/10/2019 22:00,13.18,5.312,18.4,9.82,4.797
29/10/2019 23:00,13.516,5.105,18.31,9.92,4.832
30/10/2019 00:00,15.42,4.082,17.4,10.23,5.3
30/10/2019 01:00,15.54,3.99,17.08,10.125,5.625
30/10/2019 02:00,15.98,3.572,16.16,10.19,7.15
30/10/2019 03:00,15.97,3.508,16.1,10.234,7.38
30/10/2019 04:00,16.61,3.168,15.47,11.0,8.02
30/10/2019 05:00,16.69,3.16,15.24,10.97,8.07
30/10/2019 06:00,16.31,3.033,14.234,10.83,8.82
30/10/2019 07:00,16.08,3.018,14.02,10.71,8.83
30/10/2019 08:00,13.43,2.88,12.73,10.03,9.11
30/10/2019 09:00,13.11,2.861,12.53,10.0,9.13
30/10/2019 10:00,10.69,3.006,12.234,9.695,9.164
30/10/2019 11:00,10.38,3.043,12.33,9.71,9.12
30/10/2019 12:00,10.41,2.957,12.59,10.125,8.53
30/10/2019 13:00,10.26,2.875,12.58,10.19,8.53
30/10/2019 14:00,12.18,2.516,12.6,10.266,8.86
30/10/2019 15:00,12.72,2.398,12.4,10.25,8.95
30/10/2019 16:00,12.42,2.143,11.44,10.34,9.88
30/10/2019 17:00,12.375,2.258,11.41,10.22,10.234
30/10/2019 18:00,12.31,2.97,10.91,9.48,11.33
30/10/2019 19:00,11.94,3.121,10.734,9.28,11.37
30/10/2019 20:00,9.81,3.62,10.055,8.52,10.95
30/10/2019 21:00,9.445,3.688,9.96,8.43,10.68
30/10/2019 22:00,9.84,4.29,9.16,7.375,10.4
30/10/2019 23:00,9.914,4.24,9.21,7.383,10.16
31/10/2019 00:00,10.375,4.094,9.15,7.59,9.42
31/10/2019 01:00,12.06,3.95,9.164,7.477,9.336
31/10/2019 02:00,21.58,3.154,8.64,6.95,9.11
31/10/2019 03:00,20.67,3.059,8.57,6.85,9.375
31/10/2019 04:00,16.81,2.916,8.22,6.336,10.14
31/10/2019 05:00,16.6,3.104,8.164,6.277,10.24
31/10/2019 06:00,15.12,3.672,8.164,6.223,10.58
31/10/2019 07:00,14.85,3.637,8.08,6.11,10.67
31/10/2019 08:00,13.02,3.451,8.09,5.035,11.36
31/10/2019 09:00,12.74,3.535,8.4,4.586,11.41
31/10/2019 10:00,11.016,4.664,10.22,2.402,11.38
31/10/2019 11:00,10.984,4.88,10.32,2.324,11.25
31/10/2019 12:00,10.24,5.78,10.34,1.674,10.16
31/10/2019 13:00,9.95,5.824,10.18,2.031,9.86
31/10/2019 14:00,8.46,5.914,9.58,3.482,9.375
31/10/2019 15:00,8.41,5.96,9.75,3.496,9.516
31/10/2019 16:00,8.664,6.344,10.09,3.627,10.14
31/10/2019 17:00,8.87,6.508,9.8,3.803,10.05
31/10/2019 18:00,9.82,7.465,9.14,4.758,8.89
31/10/2019 19:00,9.78,7.66,9.32,4.746,8.61
31/10/2019 20:00,10.08,8.85,9.94,4.88,7.582
31/10/2019 21:00,10.25,9.03,10.02,4.85,7.52
31/10/2019 22:00,10.7,10.164,10.36,3.71,6.75
31/10/2019 23:00,10.53,10.125,10.82,3.574,6.55
01/11/2019 00:00,9.7,9.78,11.734,3.738,5.89
01/11/2019 01:00,9.375,9.72,11.76,3.918,5.816
01/11/2019 02:00,8.59,10.05,11.1,4.258,5.582
01/11/2019 03:00,8.91,10.1,11.02,4.348,5.54
01/11/2019 04:00,10.28,10.17,11.76,4.94,5.055
01/11/2019 05:00,10.51,10.06,11.695,4.957,4.93
01/11/2019 06:00,11.6,10.03,11.5,5.15,4.49
01/11/2019 07:00,11.84,10.22,11.69,5.13,4.223
01/11/2019 08:00,12.555,10.586,12.0,4.836,2.652
01/11/2019 09:00,12.41,10.56,11.86,4.695,2.582
01/11/2019 10:00,11.625,10.016,11.875,3.752,3.828
01/11/2019 11:00,11.25,9.984,12.17,3.934,4.105
01/11/2019 12:00,9.96,9.39,12.56,4.49,4.875
01/11/2019 13:00,9.836,9.4,12.69,4.47,4.836
01/11/2019 14:00,9.15,9.9,13.42,4.703,4.047
01/11/2019 15:00,8.77,10.055,13.516,4.723,3.791
01/11/2019 16:00,8.234,10.49,14.66,5.062,2.652
01/11/2019 17:00,8.32,10.48,14.69,5.25,2.438
01/11/2019 18:00,7.73,10.734,14.51,6.215,1.922
01/11/2019 19:00,7.816,10.695,14.59,6.547,1.955
01/11/2019 20:00,9.11,10.09,14.62,8.055,1.96
01/11/2019 21:00,9.2,9.79,14.55,8.26,1.949
01/11/2019 22:00,9.78,9.12,13.55,9.19,1.664
01/11/2019 23:00,9.984,9.2,13.72,9.28,1.679
02/11/2019 00:00,10.66,9.56,13.35,9.43,1.997
02/11/2019 01:00,10.67,9.516,13.08,9.53,2.117
02/11/2019 02:00,12.17,9.13,12.05,9.9,2.668
02/11/2019 03:00,12.484,9.18,12.125,10.11,2.785
02/11/2019 04:00,14.0,9.44,11.78,10.84,2.799
02/11/2019 05:00,13.51,9.75,11.22,10.51,2.568
02/11/2019 06:00,12.63,10.625,8.85,8.78,1.667
02/11/2019 07:00,12.82,10.58,8.805,8.56,1.762
02/11/2019 08:00,12.51,10.984,9.05,8.125,2.506
02/11/2019 09:00,12.33,11.51,9.11,8.42,2.633
02/11/2019 10:00,11.06,11.484,9.0,10.56,3.549
02/11/2019 11:00,11.05,11.86,8.89,10.66,3.49
02/11/2019 12:00,10.59,13.2,8.41,10.67,3.723
02/11/2019 13:00,10.305,13.2,8.35,10.734,3.871
02/11/2019 14:00,9.26,13.57,8.46,11.81,4.695
02/11/2019 15:00,9.14,13.5,8.42,12.06,4.81
02/11/2019 16:00,8.734,13.266,7.73,12.91,5.117
02/11/2019 17:00,8.555,13.09,7.605,12.9,5.184
02/11/2019 18:00,7.35,12.67,6.984,13.016,5.773
02/11/2019 19:00,7.19,12.875,6.836,13.01,5.914
02/11/2019 20:00,6.465,13.95,5.86,13.56,6.445
02/11/2019 21:00,6.246,13.97,5.562,13.78,6.51
02/11/2019 22:00,6.14,14.92,3.807,14.01,6.48
02/11/2019 23:00,5.98,14.81,3.885,14.055,6.41
03/11/2019 00:00,5.43,13.67,4.145,14.86,6.28
03/11/2019 01:00,5.418,13.57,4.17,15.19,6.234
03/11/2019 02:00,5.68,13.06,4.39,16.08,5.625
03/11/2019 03:00,5.812,12.805,4.387,16.08,5.46
03/11/2019 04:00,6.203,11.7,4.2,16.03,4.84
03/11/2019 05:00,6.273,11.59,4.25,16.02,4.78
03/11/2019 06:00,6.85,10.58,4.516,15.62,4.867
03/11/2019 07:00,6.914,10.46,4.66,15.28,5.03
03/11/2019 08:00,7.61,10.22,5.656,13.4,5.656
03/11/2019 09:00,7.89,9.92,5.867,12.99,5.5
03/11/2019 10:00,9.55,7.805,7.086,12.42,4.836
03/11/2019 11:00,9.54,7.65,7.203,12.28,4.688
03/11/2019 12:00,9.31,7.25,7.605,10.93,3.781
03/11/2019 13:00,9.234,6.7,7.695,10.58,3.736
03/11/2019 14:00,9.31,5.266,8.48,9.04,3.531
03/11/2019 15:00,9.38,5.586,8.67,8.836,3.42
03/11/2019 16:00,9.54,5.7,9.26,7.977,3.469
03/11/2019 17:00,9.45,5.875,9.27,7.72,3.7
03/11/2019 18:00,9.36,6.832,9.2,6.21,4.8
03/11/2019 19:00,9.625,6.805,9.32,5.984,4.875
03/11/2019 20:00,10.73,6.617,10.02,4.93,4.895
03/11/2019 21:00,10.84,6.8,10.25,4.61,4.973
03/11/2019 22:00,11.164,7.883,11.1,1.902,5.81
03/11/2019 23:00,11.05,8.12,11.016,1.716,5.797
04/11/2019 00:00,10.8,8.734,10.5,1.359,5.93
04/11/2019 01:00,10.74,8.76,10.305,1.652,5.92
04/11/2019 02:00,10.19,8.27,9.45,2.99,5.57
04/11/2019 03:00,10.15,8.055,9.42,3.102,5.586
04/11/2019 04:00,10.22,7.496,9.42,3.365,5.36
04/11/2019 05:00,10.19,7.5,9.414,3.463,5.277
04/11/2019 06:00,10.0,7.457,9.47,4.637,5.324
04/11/2019 07:00,9.85,7.516,9.53,4.832,5.582
04/11/2019 08:00,9.21,7.45,9.81,6.117,6.344
04/11/2019 09:00,9.266,7.344,9.89,6.387,5.984
04/11/2019 10:00,8.99,8.13,9.8,7.418,6.008
04/11/2019 11:00,8.945,8.06,9.86,7.25,6.293
04/11/2019 12:00,8.37,6.773,9.516,7.1,6.777
04/11/2019 13:00,8.195,6.4,9.41,7.156,6.832
04/11/2019 14:00,7.36,5.09,9.92,7.484,7.496
04/11/2019 15:00,7.367,4.977,10.26,7.5,7.64
04/11/2019 16:00,7.26,4.492,12.28,7.34,8.11
04/11/2019 17:00,7.18,4.28,12.266,7.152,8.336
04/11/2019 18:00,7.258,3.424,11.234,5.797,9.05
04/11/2019 19:00,7.547,3.336,11.336,5.746,9.125
04/11/2019 20:00,8.27,2.959,11.88,7.387,9.61
04/11/2019 21:00,8.2,2.992,12.016,8.28,9.67
04/11/2019 22:00,7.08,2.777,12.016,12.22,9.4
04/11/2019 23:00,6.953,2.828,11.42,12.34,9.19
05/11/2019 00:00,6.527,3.395,10.1,12.38,8.664
05/11/2019 01:00,6.523,3.414,10.1,12.39,8.92
05/11/2019 02:00,6.688,3.379,9.55,13.055,9.38
05/11/2019 03:00,6.96,3.4,9.375,13.22,9.29
05/11/2019 04:00,7.63,3.783,8.29,13.83,8.84
05/11/2019 05:00,7.547,4.06,8.22,13.66,8.8
05/11/2019 06:00,7.5,6.1,7.688,12.08,8.55
05/11/2019 07:00,7.535,6.645,7.594,11.92,8.484
05/11/2019 08:00,7.492,9.055,7.344,11.57,8.66
05/11/2019 09:00,7.42,9.39,7.36,11.734,8.74
05/11/2019 10:00,7.336,9.945,7.684,11.66,9.36
05/11/2019 11:00,7.375,10.0,7.688,11.78,9.39
05/11/2019 12:00,7.77,9.77,7.797,12.28,9.09
05/11/2019 13:00,8.1,9.76,8.04,12.07,8.98
05/11/2019 14:00,9.48,9.74,8.97,10.89,8.56
05/11/2019 15:00,9.57,9.734,8.98,10.73,8.64
05/11/2019 16:00,9.91,9.78,8.73,10.8,8.734
05/11/2019 17:00,9.83,9.75,8.64,10.82,8.73
05/11/2019 18:00,10.07,9.41,8.53,11.016,9.41
05/11/2019 19:00,9.805,9.41,8.695,11.11,9.57
05/11/2019 20:00,8.37,9.41,8.37,11.24,10.28
05/11/2019 21:00,7.887,9.26,7.96,11.086,10.46
05/11/2019 22:00,6.445,7.375,7.832,10.59,10.484
05/11/2019 23:00,6.438,7.22,8.17,10.22,10.61
06/11/2019 00:00,6.375,6.703,8.83,9.03,11.195
06/11/2019 01:00,6.387,6.633,8.78,8.81,11.13
06/11/2019 02:00,6.465,6.168,9.086,8.836,11.24
06/11/2019 03:00,6.344,6.164,9.03,9.33,11.03
06/11/2019 04:00,5.27,6.035,8.016,11.484,10.86
06/11/2019 05:00,5.36,5.92,7.883,11.18,11.06
06/11/2019 06:00,6.074,5.543,7.223,8.7,11.5
06/11/2019 07:00,6.047,5.52,6.99,8.164,11.28
06/11/2019 08:00,6.6,5.33,5.812,5.996,11.03
06/11/2019 09:00,6.863,5.246,5.812,5.973,10.89
06/11/2019 10:00,8.01,4.504,6.465,6.992,10.22
06/11/2019 11:00,8.375,4.33,6.305,7.137,10.22
06/11/2019 12:00,9.234,3.652,5.21,8.234,9.97
06/11/2019 13:00,9.26,3.574,5.207,8.375,9.97
06/11/2019 14:00,9.14,3.21,5.125,8.25,10.45
06/11/2019 15:00,9.21,3.102,4.89,8.14,10.47
06/11/2019 16:00,10.02,2.521,3.76,8.19,9.7
06/11/2019 17:00,10.25,2.535,3.594,8.164,9.9
06/11/2019 18:00,11.125,2.625,2.969,7.94,10.84
06/11/2019 19:00,11.31,2.596,2.938,8.12,10.99
06/11/2019 20:00,12.32,2.15,3.32,9.21,13.06
06/11/2019 21:00,12.29,1.923,3.797,9.234,13.414
06/11/2019 22:00,12.375,0.9487,6.156,8.664,15.0
06/11/2019 23:00,12.07,1.121,6.434,8.51,14.75
07/11/2019 00:00,10.55,2.191,7.434,6.93,13.945
07/11/2019 01:00,10.234,2.348,7.46,6.688,13.78
07/11/2019 02:00,9.13,2.965,7.8,6.4,12.23
07/11/2019 03:00,9.17,3.156,7.81,6.516,12.086
07/11/2019 04:00,9.44,4.426,7.734,6.53,10.36
07/11/2019 05:00,9.0,4.543,7.75,6.23,10.19
07/11/2019 06:00,7.215,4.625,7.67,4.418,9.8
07/11/2019 07:00,6.99,4.777,7.65,3.992,9.305
07/11/2019 08:00,8.02,6.664,7.777,2.164,9.05
07/11/2019 09:00,8.266,7.19,7.844,2.174,8.98
07/11/2019 10:00,8.75,9.66,7.805,4.133,8.89
07/11/2019 11:00,8.99,9.875,7.85,4.21,9.34
07/11/2019 12:00,9.625,11.08,7.906,4.02,12.6
07/11/2019 13:00,9.945,11.195,7.906,4.082,13.44
07/11/2019 14:00,11.03,11.86,8.53,6.18,17.16
07/11/2019 15:00,11.1,11.91,8.65,7.258,17.64
07/11/2019 16:00,11.45,12.34,8.78,12.15,20.4
07/11/2019 17:00,11.375,12.516,8.82,12.59,20.75
07/11/2019 18:00,11.336,13.17,9.45,14.39,22.06
07/11/2019 19:00,11.4,13.31,9.64,14.67,21.94
07/11/2019 20:00,11.34,13.195,9.96,16.0,20.56
07/11/2019 21:00,11.28,12.54,9.68,16.16,20.2
07/11/2019 22:00,10.48,10.8,8.586,16.16,19.05
07/11/2019 23:00,10.33,10.984,8.32,15.88,18.92
08/11/2019 00:00,9.74,12.05,7.254,15.21,17.98
08/11/2019 01:00,9.8,12.11,7.137,15.11,17.22
08/11/2019 02:00,10.086,11.31,6.74,14.555,13.48
08/11/2019 03:00,10.18,11.14,6.574,14.42,13.41
08/11/2019 04:00,10.56,11.016,6.15,13.87,12.445
08/11/2019 05:00,10.56,10.91,6.117,13.7,12.09
08/11/2019 06:00,10.516,11.42,5.992,13.43,9.67
08/11/2019 07:00,10.66,11.375,6.17,13.42,9.1
08/11/2019 08:00,11.484,10.65,6.348,13.016,6.527
08/11/2019 09:00,11.516,10.61,6.15,12.82,6.477
08/11/2019 10:00,11.82,9.125,6.23,10.92,6.48
08/11/2019 11:00,11.95,8.85,6.16,10.74,6.727
08/11/2019 12:00,11.56,7.188,5.426,9.4,7.926
08/11/2019 13:00,11.086,6.992,5.383,9.164,8.33
08/11/2019 14:00,9.05,5.49,5.293,8.69,9.75
08/11/2019 15:00,8.67,5.305,5.24,8.766,9.93
08/11/2019 16:00,6.203,5.242,5.29,8.945,11.11
08/11/2019 17:00,5.723,5.33,5.344,8.93,11.73
08/11/2019 18:00,4.246,5.516,5.04,9.03,13.68
08/11/2019 19:00,4.45,5.523,4.758,9.23,13.89
08/11/2019 20:00,4.703,5.395,3.984,10.25,15.48
08/11/2019 21:00,4.516,5.266,4.13,10.25,15.375
08/11/2019 22:00,2.916,4.688,4.25,8.586,16.28
08/11/2019 23:00,3.088,4.656,4.152,8.625,16.52
09/11/2019 00:00,4.54,4.434,3.73,8.62,17.14
09/11/2019 01:00,5.023,4.46,3.824,8.53,17.22
09/11/2019 02:00,7.406,4.82,4.984,8.1,16.72
09/11/2019 03:00,7.77,4.93,5.28,8.02,15.984
09/11/2019 04:00,8.5,5.15,6.766,7.79,14.086
09/11/2019 05:00,8.46,5.207,7.164,7.85,13.58
09/11/2019 06:00,9.13,5.6,9.38,8.35,11.85
09/11/2019 07:00,9.45,5.68,9.67,8.46,12.16
09/11/2019 08:00,10.945,6.08,11.31,8.62,13.98
09/11/2019 09:00,11.34,6.156,11.62,8.49,14.32
09/11/2019 10:00,11.58,6.746,13.49,5.88,16.05
09/11/2019 11:00,11.53,6.633,13.734,5.777,16.31
09/11/2019 12:00,10.83,7.25,14.72,5.465,17.77
09/11/2019 13:00,10.555,7.58,14.71,5.375,17.88
09/11/2019 14:00,9.64,8.734,13.695,4.305,19.69
09/11/2019 15:00,9.55,8.77,13.75,4.02,19.69
09/11/2019 16:00,9.305,9.53,12.59,2.902,18.77
09/11/2019 17:00,9.05,9.875,12.016,2.938,18.92
09/11/2019 18:00,8.14,11.21,9.86,3.107,19.78
09/11/2019 19:00,8.33,11.22,9.555,3.37,19.84
09/11/2019 20:00,9.11,10.625,8.51,4.46,19.38
09/11/2019 21:00,9.266,10.43,8.39,4.633,19.34
09/11/2019 22:00,11.05,9.84,8.21,6.562,19.19
09/11/2019 23:00,11.164,9.53,8.125,6.75,19.31
10/11/2019 00:00,11.5,8.24,7.875,7.598,20.69
10/11/2019 01:00,11.695,8.234,8.5,7.656,20.81
10/11/2019 02:00,12.164,8.445,12.11,7.613,21.16
10/11/2019 03:00,12.25,8.336,12.11,7.555,21.02
10/11/2019 04:00,13.34,7.24,11.5,7.29,20.03
10/11/2019 05:00,13.66,6.88,11.805,7.277,19.84
10/11/2019 06:00,14.84,5.56,13.69,7.457,19.05
10/11/2019 07:00,15.0,5.797,13.94,7.57,18.8
10/11/2019 08:00,15.12,7.297,14.57,7.707,18.22
10/11/2019 09:00,15.15,7.523,14.81,7.54,18.25
10/11/2019 10:00,14.414,8.77,17.06,7.18,17.62
10/11/2019 11:00,14.41,8.98,16.75,7.332,17.45
10/11/2019 12:00,13.56,8.94,15.54,7.707,17.17
10/11/2019 13:00,13.195,8.875,16.73,7.53,17.34
10/11/2019 14:00,11.23,8.86,20.17,6.168,17.64
10/11/2019 15:00,11.3,8.83,20.03,5.984,17.62
10/11/2019 16:00,11.03,8.24,18.25,5.664,17.22
10/11/2019 17:00,10.88,8.086,17.88,5.883,17.17
10/11/2019 18:00,10.39,7.574,16.39,7.027,17.05
10/11/2019 19:00,11.0,7.69,16.31,7.145,17.03
10/11/2019 20:00,13.83,8.12,16.38,7.617,16.48
10/11/2019 21:00,13.95,8.4,16.4,7.574,16.38
10/11/2019 22:00,12.37,9.7,16.1,6.656,16.34
10/11/2019 23:00,12.05,9.58,16.19,6.52,16.28
11/11/2019 00:00,11.17,9.47,16.38,5.7,16.16
11/11/2019 01:00,11.29,9.53,16.19,5.5,16.03
11/11/2019 02:00,11.61,9.945,14.59,4.906,15.484
11/11/2019 03:00,11.51,9.94,14.41,5.066,15.33
11/11/2019 04:00,11.84,9.68,13.84,6.023,14.734
11/11/2019 05:00,12.06,9.83,13.8,6.18,14.67
11/11/2019 06:00,13.09,11.02,13.41,6.637,13.914
11/11/2019 07:00,13.24,11.21,13.45,6.57,13.734
11/11/2019 08:00,13.125,12.22,13.37,6.324,13.31
11/11/2019 09:00,13.26,12.375,13.17,6.312,13.46
11/11/2019 10:00,14.22,13.17,13.37,6.656,13.016
11/11/2019 11:00,14.33,13.4,13.42,6.55,13.27
11/11/2019 12:00,13.82,14.484,13.445,5.844,14.3
11/11/2019 13:00,13.86,14.75,13.47,5.81,14.43
11/11/2019 14:00,13.46,15.7,13.34,5.98,14.81
11/11/2019 15:00,13.34,15.914,13.11,6.18,14.72
11/11/2019 16:00,14.336,16.66,12.21,7.5,14.57
11/11/2019 17:00,14.125,16.66,12.33,7.914,14.695
11/11/2019 18:00,13.35,16.97,12.56,9.586,15.32
11/11/2019 19:00,13.64,17.34,12.48,9.734,15.38
11/11/2019 20:00,13.98,18.48,12.13,10.25,15.26
11/11/2019 21:00,13.766,18.31,12.06,10.3,15.17
11/11/2019 22:00,12.26,16.67,11.85,10.66,15.414
11/11/2019 23:00,11.89,16.38,12.09,10.83,15.45
12/11/2019 00:00,10.17,16.17,12.734,11.19,15.58
12/11/2019 01:00,9.92,16.27,12.8,11.19,15.586
12/11/2019 02:00,9.75,16.75,13.0,11.2,15.27
12/11/2019 03:00,9.58,16.94,12.77,11.06,15.28
12/11/2019 04:00,8.625,16.7,11.36,10.164,15.5
12/11/2019 05:00,8.67,16.67,11.0,10.0,15.35
12/11/2019 06:00,8.43,16.6,9.41,9.266,13.86
12/11/2019 07:00,8.375,16.5,9.15,9.07,13.484
12/11/2019 08:00,7.996,16.44,7.312,8.02,13.336
12/11/2019 09:00,7.902,16.58,6.867,7.91,13.3
12/11/2019 10:00,7.258,16.48,4.996,7.273,11.94
12/11/2019 11:00,7.098,16.44,4.85,7.11,11.9
12/11/2019 12:00,5.734,15.234,4.082,5.883,11.38
12/11/2019 13:00,5.367,14.984,4.133,5.797,10.836
12/11/2019 14:00,3.447,13.47,5.79,5.332,7.965
12/11/2019 15:00,3.58,13.36,6.383,5.26,8.336
12/11/2019 16:00,5.26,12.76,8.125,4.875,9.516
12/11/2019 17:00,5.555,12.84,8.47,4.87,9.64
12/11/2019 18:00,7.305,13.375,10.3,5.11,10.63
12/11/2019 19:00,7.785,13.51,10.17,5.246,10.95
12/11/2019 20:00,9.68,13.91,11.08,6.04,12.44
12/11/2019 21:00,9.76,13.92,11.36,5.99,12.55
12/11/2019 22:00,9.7,13.42,13.27,6.51,13.84
12/11/2019 23:00,9.72,13.42,13.53,6.61,13.875
13/11/2019 00:00,10.3,13.445,14.125,7.47,13.96
13/11/2019 01:00,10.62,13.625,13.77,7.6,14.16
13/11/2019 02:00,12.14,14.586,11.8,7.992,14.19
13/11/2019 03:00,12.2,14.484,11.53,8.0,14.375
13/11/2019 04:00,12.35,14.06,10.8,8.195,14.9
13/11/2019 05:00,12.34,14.0,10.56,8.34,15.02
13/11/2019 06:00,12.94,14.28,9.37,9.0,15.42
13/11/2019 07:00,13.05,14.54,9.22,9.125,15.625
13/11/2019 08:00,14.14,15.61,8.234,10.03,17.62
13/11/2019 09:00,14.664,15.445,8.01,10.25,17.47
13/11/2019 10:00,15.914,14.31,6.934,11.17,17.28
13/11/2019 11:00,15.52,13.875,6.684,11.2,17.33
13/11/2019 12:00,16.11,11.734,5.863,11.13,18.2
13/11/2019 13:00,16.05,11.56,5.934,11.03,17.86
13/11/2019 14:00,15.35,11.68,5.863,10.89,16.19
13/11/2019 15:00,15.31,11.625,6.16,11.0,16.92
13/11/2019 16:00,15.54,11.39,8.46,11.98,21.16
13/11/2019 17:00,15.46,11.23,8.78,12.125,20.6
13/11/2019 18:00,14.7,10.12,9.266,12.59,17.81
13/11/2019 19:00,14.69,10.0,8.92,12.61,18.11
13/11/2019 20:00,14.61,9.68,7.0,12.66,20.97
13/11/2019 21:00,14.4,9.66,6.812,12.59,20.27
13/11/2019 22:00,13.71,8.85,6.805,12.016,18.8
13/11/2019 23:00,13.35,8.78,6.773,11.81,19.45
14/11/2019 00:00,11.7,7.61,7.273,11.41,22.58
14/11/2019 01:00,11.42,7.363,7.555,11.39,22.4
14/11/2019 02:00,9.92,6.67,8.98,11.35,21.16
14/11/2019 03:00,9.586,6.93,9.375,11.26,21.05
14/11/2019 04:00,8.61,7.875,12.45,11.016,19.75
14/11/2019 05:00,8.9,7.76,12.95,11.016,19.6
14/11/2019 06:00,10.2,7.047,14.86,10.56,18.81
14/11/2019 07:00,10.36,7.31,15.16,10.36,18.78
14/11/2019 08:00,10.92,9.01,16.61,9.695,18.0
14/11/2019 09:00,10.86,8.95,16.48,9.64,17.95
14/11/2019 10:00,10.36,7.46,17.08,9.305,16.89
14/11/2019 11:00,10.22,7.715,16.25,9.04,17.05
14/11/2019 12:00,9.664,8.83,11.83,7.824,17.67
14/11/2019 13:00,9.78,8.91,11.14,7.73,17.56
14/11/2019 14:00,10.445,9.766,8.45,7.016,17.39
14/11/2019 15:00,10.52,9.945,8.34,6.777,17.17
14/11/2019 16:00,10.766,10.56,7.25,5.797,16.4
14/11/2019 17:00,10.766,10.8,7.023,5.89,16.28
14/11/2019 18:00,10.8,11.35,6.12,6.69,15.414
14/11/2019 19:00,10.7,11.234,6.055,6.836,15.125
14/11/2019 20:00,9.93,11.19,5.57,7.906,13.04
14/11/2019 21:00,9.766,11.305,5.54,7.9,12.58
14/11/2019 22:00,9.266,11.27,5.74,7.53,11.04
14/11/2019 23:00,9.04,11.19,5.934,7.375,11.266
15/11/2019 00:00,7.906,11.49,5.723,7.168,11.11
15/11/2019 01:00,7.8,11.64,5.883,7.277,10.89
15/11/2019 02:00,7.758,12.49,7.375,7.84,9.0
15/11/2019 03:00,7.81,12.664,7.57,7.914,8.45
15/11/2019 04:00,7.953,13.69,8.23,8.48,6.07
15/11/2019 05:00,7.93,13.734,8.15,8.56,5.668
15/11/2019 06:00,7.836,14.375,7.5,9.33,4.395
15/11/2019 07:00,7.863,14.55,7.29,9.625,4.52
15/11/2019 08:00,7.844,14.59,6.2,11.22,5.61
15/11/2019 09:00,7.723,14.516,6.008,11.51,6.066
15/11/2019 10:00,7.457,13.94,5.2,13.08,12.85
15/11/2019 11:00,7.52,13.734,5.133,13.17,12.664
15/11/2019 12:00,7.812,13.35,4.695,13.33,9.66
15/11/2019 13:00,7.867,13.27,4.492,13.39,8.93
15/11/2019 14:00,7.91,13.12,3.387,13.59,5.336
15/11/2019 15:00,7.98,13.055,3.078,13.62,4.742
15/11/2019 16:00,8.72,12.61,1.579,13.81,2.566
15/11/2019 17:00,8.76,12.375,1.432,13.984,2.648
