datetime,wind speed2019,wind speed2018,wind speed2017,wind speed2016,wind speed2015,wind speed2014,wind speed2013,wind speed2012,wind speed2011,wind speed2010,wind speed2009,wind speed2008,wind speed2007,wind speed2006,wind speed2005,wind speed2004;;;;;;;
05/11/2019 12:00,7.77,9.77,7.797,12.28,9.09,3.18,10.65,6.484,9.58;10.01;6.36;3.744;13.17;15.67;15.46;12.27
05/11/2019 13:00,8.1,9.76,8.04,12.07,8.98,3.191,11.33,6.465,9.75;8.836;6.117;4.05;13.24;15.92;15.33;12.55
05/11/2019 14:00,9.48,9.74,8.97,10.89,8.56,2.398,11.516,6.6,10.25;8.96;5.56;4.99;13.67;16.47;14.13;13.33
05/11/2019 15:00,9.57,9.734,8.98,10.73,8.64,1.991,11.32,7.32,10.75;8.67;5.363;5.055;13.94;16.1;14.1;13.04
05/11/2019 16:00,9.91,9.78,8.73,10.8,8.734,0.891,11.08,8.57,11.43;9.3;4.766;5.23;15.49;14.734;14.08;11.45
05/11/2019 17:00,9.83,9.75,8.64,10.82,8.73,1.043,11.59,9.01,11.09;9.71;4.867;5.164;16.03;14.47;14.05;11.24
05/11/2019 18:00,10.07,9.41,8.53,11.016,9.41,2.312,12.19,9.37,10.05;9.664;4.805;5.25;16.88;13.445;14.055;10.72
05/11/2019 19:00,9.805,9.41,8.695,11.11,9.57,2.574,11.664,9.19,9.37;9.445;4.625;5.473;16.12;13.484;13.91;10.67
05/11/2019 20:00,8.37,9.41,8.37,11.24,10.28,3.217,10.74,8.32,8.38;9.48;3.775;6.332;13.47;13.53;13.75;11.05
05/11/2019 21:00,7.887,9.26,7.96,11.086,10.46,3.223,10.14,7.797,8.14;10.09;3.61;6.54;14.13;13.41;13.75;11.234
05/11/2019 22:00,6.445,7.375,7.832,10.59,10.484,3.512,9.02,7.906,7.824;11.836;2.61;8.4;15.83;12.78;13.086;12.44
05/11/2019 23:00,6.438,7.22,8.17,10.22,10.61,3.393,7.363,6.32,6.73;11.94;2.648;8.34;16.39;12.91;13.28;12.85
06/11/2019 00:00,6.375,6.703,8.83,9.03,11.195,3.328,4.285,5.246,4.62;12.87;2.582;8.67;17.0;13.73;14.14;14.07
06/11/2019 01:00,6.387,6.633,8.78,8.81,11.13,3.191,4.96,5.574,3.877;13.06;2.512;8.766;16.78;13.484;14.12;14.36
06/11/2019 02:00,6.465,6.168,9.086,8.836,11.24,3.086,9.09,6.996,3.938;12.67;2.889;9.21;15.59;13.734;14.7;15.84
06/11/2019 03:00,6.344,6.164,9.03,9.33,11.03,3.084,10.805,7.805,4.273;12.44;2.977;9.57;15.66;13.79;14.734;16.2
06/11/2019 04:00,5.27,6.035,8.016,11.484,10.86,3.418,12.58,8.48,4.184;12.13;3.11;11.02;17.08;13.95;15.79;15.92
06/11/2019 05:00,5.36,5.92,7.883,11.18,11.06,3.555,12.93,8.625,4.023;11.22;3.25;10.96;17.83;13.86;15.9;15.56
06/11/2019 06:00,6.074,5.543,7.223,8.7,11.5,3.46,13.56,8.8,4.066;10.11;3.725;10.766;18.52;13.84;15.164;14.53
06/11/2019 07:00,6.047,5.52,6.99,8.164,11.28,3.254,13.8,8.55,4.574;10.19;3.836;10.98;18.55;13.87;14.945;14.766
06/11/2019 08:00,6.6,5.33,5.812,5.996,11.03,2.246,13.47,8.22,5.39;10.484;4.715;11.36;19.17;13.69;14.75;16.78
06/11/2019 09:00,6.863,5.246,5.812,5.973,10.89,2.04,12.91,8.266,5.61;10.625;5.125;11.234;19.05;13.5;14.78;17.08
06/11/2019 10:00,8.01,4.504,6.465,6.992,10.22,1.464,11.94,8.35,6.61;10.89;6.227;11.79;19.31;12.71;14.2;18.14
06/11/2019 11:00,8.375,4.33,6.305,7.137,10.22,1.938,11.75,8.47,6.633;10.555;6.605;12.14;19.22;12.78;14.09;17.77
06/11/2019 12:00,9.234,3.652,5.21,8.234,9.97,3.205,11.555,8.24,6.844;9.46;7.78;13.01;18.48;13.21;14.13;16.58
06/11/2019 13:00,9.26,3.574,5.207,8.375,9.97,3.156,11.44,8.07,7.22;8.836;8.16;12.984;18.52;13.25;14.11;16.52
06/11/2019 14:00,9.14,3.21,5.125,8.25,10.45,3.398,11.266,7.977,8.27;8.09;9.53;12.08;18.48;13.09;14.336;16.1
06/11/2019 15:00,9.21,3.102,4.89,8.14,10.47,4.008,10.5,7.766,8.91;7.93;9.78;12.07;18.39;12.89;14.38;16.14
06/11/2019 16:00,10.02,2.521,3.76,8.19,9.7,6.9,9.336,7.043,9.44;7.516;10.86;12.36;18.22;12.22;14.45;16.55
06/11/2019 17:00,10.25,2.535,3.594,8.164,9.9,7.07,9.22,6.836,9.49;7.29;11.09;12.59;18.1;11.98;14.43;16.44
06/11/2019 18:00,11.125,2.625,2.969,7.94,10.84,7.273,8.55,6.83,9.305;6.938;12.43;12.9;16.86;10.91;14.92;16.81
06/11/2019 19:00,11.31,2.596,2.938,8.12,10.99,7.22,8.76,6.83,9.25;6.656;12.7;12.76;16.38;10.875;15.055;16.88
06/11/2019 20:00,12.32,2.15,3.32,9.21,13.06,7.355,8.805,7.426,9.55;6.02;13.47;12.22;14.72;11.016;15.24;16.94
06/11/2019 21:00,12.29,1.923,3.797,9.234,13.414,7.574,8.55,7.523,9.88;5.72;13.53;12.06;14.625;11.01;15.37;16.7
06/11/2019 22:00,12.375,0.9487,6.156,8.664,15.0,9.03,7.09,6.293,10.95;5.43;14.375;12.09;13.89;10.71;15.25;16.4
06/11/2019 23:00,12.07,1.121,6.434,8.51,14.75,8.99,5.617,7.227,11.18;5.254;14.31;12.03;14.89;10.8;15.266;16.27
07/11/2019 00:00,10.55,2.191,7.434,6.93,13.945,9.06,4.062,9.08,11.21;4.9;13.95;11.46;17.0;11.375;15.375;15.68
07/11/2019 01:00,10.234,2.348,7.46,6.688,13.78,9.02,5.242,9.58,10.84;4.805;13.97;11.13;17.34;11.57;15.39;15.625
07/11/2019 02:00,9.13,2.965,7.8,6.4,12.23,8.836,5.28,9.2,10.555;4.93;14.055;10.48;19.7;12.0;15.48;15.43
07/11/2019 03:00,9.17,3.156,7.81,6.516,12.086,9.016,4.18,8.91,10.7;4.902;14.234;10.44;19.55;12.125;15.59;15.31
07/11/2019 04:00,9.44,4.426,7.734,6.53,10.36,10.38,3.246,8.79,10.836;4.555;15.4;10.68;20.25;12.47;15.0;14.95
07/11/2019 05:00,9.0,4.543,7.75,6.23,10.19,10.61,2.41,8.84,10.8;4.566;15.45;10.586;19.98;12.62;14.45;14.97
07/11/2019 06:00,7.215,4.625,7.67,4.418,9.8,11.46,4.68,9.016,10.695;4.445;16.08;9.79;19.5;12.91;12.66;15.36
07/11/2019 07:00,6.99,4.777,7.65,3.992,9.305,11.56,7.91,8.984,10.7;4.566;16.27;9.63;19.6;12.766;12.39;15.23
07/11/2019 08:00,8.02,6.664,7.777,2.164,9.05,12.56,11.29,9.54,10.96;4.695;17.4;9.68;19.19;12.21;11.29;13.945
07/11/2019 09:00,8.266,7.19,7.844,2.174,8.98,12.84,11.35,10.42,11.234;4.617;17.23;9.66;19.06;12.16;11.234;13.41
07/11/2019 10:00,8.75,9.66,7.805,4.133,8.89,13.57,11.3,11.16,11.67;5.242;15.04;9.56;18.19;11.88;10.5;12.28
07/11/2019 11:00,8.99,9.875,7.85,4.21,9.34,13.62,10.78,12.195,11.555;5.242;14.06;9.47;18.5;11.79;10.71;12.22
07/11/2019 12:00,9.625,11.08,7.906,4.02,12.6,14.37,10.65,13.38,11.32;4.92;10.055;8.72;18.6;11.2;12.15;11.336
07/11/2019 13:00,9.945,11.195,7.906,4.082,13.44,14.42,10.89,13.984,11.336;4.44;9.41;8.42;18.77;11.03;12.15;11.234
07/11/2019 14:00,11.03,11.86,8.53,6.18,17.16,14.445,11.05,15.84,11.21;3.438;7.71;7.742;18.95;10.46;11.3;11.18
07/11/2019 15:00,11.1,11.91,8.65,7.258,17.64,14.58,10.516,16.81,11.09;3.111;7.516;7.633;18.81;10.61;11.07;11.15
07/11/2019 16:00,11.45,12.34,8.78,12.15,20.4,15.05,9.97,17.66,11.57;2.932;6.92;7.35;17.75;11.36;10.59;10.5
07/11/2019 17:00,11.375,12.516,8.82,12.59,20.75,15.125,10.09,17.39,11.88;2.93;6.79;7.26;17.66;11.47;10.48;10.45
07/11/2019 18:00,11.336,13.17,9.45,14.39,22.06,15.9,9.87,18.11,12.13;3.121;6.71;6.625;17.89;11.586;9.46;10.46
07/11/2019 19:00,11.4,13.31,9.64,14.67,21.94,16.02,9.9,16.1,12.13;3.422;6.695;6.492;17.81;11.44;9.25;10.5
07/11/2019 20:00,11.34,13.195,9.96,16.0,20.56,15.76,9.984,15.57,11.734;3.83;6.37;6.33;17.14;10.805;8.62;10.58
07/11/2019 21:00,11.28,12.54,9.68,16.16,20.2,15.94,10.33,15.1,11.36;4.605;6.12;6.332;16.88;10.69;8.914;10.45
07/11/2019 22:00,10.48,10.8,8.586,16.16,19.05,17.47,10.195,15.27,11.31;6.734;5.17;6.63;16.33;9.95;10.66;10.52
07/11/2019 23:00,10.33,10.984,8.32,15.88,18.92,17.36,10.125,14.65,11.33;7.535;4.93;6.41;16.36;9.87;11.16;10.27
08/11/2019 00:00,9.74,12.05,7.254,15.21,17.98,16.3,9.57,15.34,11.34;8.8;4.066;5.36;15.95;8.98;12.36;9.375
08/11/2019 01:00,9.8,12.11,7.137,15.11,17.22,16.16,9.766,15.27,11.43;9.36;3.953;5.367;15.9;8.734;12.59;9.31
08/11/2019 02:00,10.086,11.31,6.74,14.555,13.48,15.22,10.16,15.71,11.09;9.836;4.117;5.41;14.97;8.47;12.29;9.25
08/11/2019 03:00,10.18,11.14,6.574,14.42,13.41,15.086,10.56,15.66,11.19;9.73;4.242;5.48;14.43;8.45;12.37;9.12
08/11/2019 04:00,10.56,11.016,6.15,13.87,12.445,14.375,11.03,15.28,11.39;10.12;4.164;6.242;12.22;8.48;12.69;8.19
08/11/2019 05:00,10.56,10.91,6.117,13.7,12.09,14.28,10.71,15.02,11.35;11.03;3.902;6.59;11.87;8.63;12.71;7.875
08/11/2019 06:00,10.516,11.42,5.992,13.43,9.67,14.01,10.2,13.09,11.05;11.945;3.035;7.266;11.22;9.44;13.086;6.78
08/11/2019 07:00,10.66,11.375,6.17,13.42,9.1,14.0,10.17,12.55,10.72;12.42;2.969;6.957;11.1;9.61;13.27;6.53
08/11/2019 08:00,11.484,10.65,6.348,13.016,6.527,14.08,10.234,12.31,10.31;13.195;3.008;6.332;10.95;10.09;13.45;5.688
08/11/2019 09:00,11.516,10.61,6.15,12.82,6.477,14.03,9.91,12.88,10.305;13.29;2.816;6.21;11.7;10.38;13.49;5.473
08/11/2019 10:00,11.82,9.125,6.23,10.92,6.48,13.39,10.66,12.56,10.875;13.78;2.166;5.71;14.8;12.29;12.53;4.184
08/11/2019 11:00,11.95,8.85,6.16,10.74,6.727,13.484,10.64,12.64,10.54;14.08;2.066;5.906;15.03;12.516;12.66;3.828
08/11/2019 12:00,11.56,7.188,5.426,9.4,7.926,13.414,10.53,13.39,10.27;14.42;1.751;6.406;16.1;13.71;12.83;2.768
08/11/2019 13:00,11.086,6.992,5.383,9.164,8.33,13.18,10.016,13.86,10.23;14.664;1.879;6.383;16.19;14.06;12.66;2.715
08/11/2019 14:00,9.05,5.49,5.293,8.69,9.75,12.03,9.68,15.016,10.44;14.94;2.408;6.383;16.84;15.75;12.58;2.3
08/11/2019 15:00,8.67,5.305,5.24,8.766,9.93,11.836,9.875,15.25,10.336;15.125;2.506;6.65;17.14;15.766;12.64;2.197
08/11/2019 16:00,6.203,5.242,5.29,8.945,11.11,11.82,9.88,15.08,10.13;15.445;2.982;8.414;19.38;15.76;13.305;1.822
08/11/2019 17:00,5.723,5.33,5.344,8.93,11.73,11.94,9.53,15.516,9.914;15.734;3.395;8.87;18.31;15.58;13.42;1.616
08/11/2019 18:00,4.246,5.516,5.04,9.03,13.68,11.87,9.31,15.516,9.805;15.664;5.562;10.125;15.97;16.47;13.984;1.037
08/11/2019 19:00,4.45,5.523,4.758,9.23,13.89,11.875,8.33,15.35,9.42;15.0;6.258;10.2;16.27;16.83;13.98;1.178
08/11/2019 20:00,4.703,5.395,3.984,10.25,15.48,11.74,6.492,15.41,8.64;14.34;8.17;10.2;17.27;19.14;14.26;1.938
08/11/2019 21:00,4.516,5.266,4.13,10.25,15.375,11.69,6.367,15.266,8.336;14.414;7.992;9.96;17.52;18.88;14.414;2.195
08/11/2019 22:00,2.916,4.688,4.25,8.586,16.28,12.31,7.04,16.55,7.85;14.81;7.78;10.36;18.66;19.1;14.22;2.715
08/11/2019 23:00,3.088,4.656,4.152,8.625,16.52,12.22,7.246,16.27,7.91;14.5;7.9;10.484;18.84;19.16;14.2;2.602
09/11/2019 00:00,4.54,4.434,3.73,8.62,17.14,11.91,6.707,16.38,8.23;14.27;8.375;10.44;19.1;17.92;13.234;3.377
09/11/2019 01:00,5.023,4.46,3.824,8.53,17.22,11.85,5.324,16.55,7.727;14.56;8.45;10.28;19.0;17.64;13.08;3.545
09/11/2019 02:00,7.406,4.82,4.984,8.1,16.72,11.43,3.645,16.11,6.58;15.27;8.914;9.84;18.94;16.64;12.31;4.33
09/11/2019 03:00,7.77,4.93,5.28,8.02,15.984,11.35,4.945,15.69,6.207;15.46;9.14;9.78;18.72;16.39;12.22;4.473
09/11/2019 04:00,8.5,5.15,6.766,7.79,14.086,11.4,8.664,15.7,7.016;15.22;10.0;9.375;18.75;16.25;11.914;4.715
09/11/2019 05:00,8.46,5.207,7.164,7.85,13.58,11.56,10.47,16.16,7.68;15.05;9.95;9.34;19.11;15.94;11.98;4.676
09/11/2019 06:00,9.13,5.6,9.38,8.35,11.85,11.98,14.0,16.56,8.17;14.59;10.14;9.07;21.03;16.11;12.086;4.535
09/11/2019 07:00,9.45,5.68,9.67,8.46,12.16,11.89,16.0,16.06,8.24;14.56;10.266;8.99;21.27;16.47;12.09;4.523
09/11/2019 08:00,10.945,6.08,11.31,8.62,13.98,11.3,17.98,15.516,8.32;14.234;10.66;9.01;22.88;17.53;12.05;4.527
09/11/2019 09:00,11.34,6.156,11.62,8.49,14.32,11.23,18.58,15.73,8.31;13.86;10.65;9.016;23.53;17.73;12.164;4.66
09/11/2019 10:00,11.58,6.746,13.49,5.88,16.05,10.78,18.03,14.875,9.016;13.16;11.33;9.34;25.73;18.47;11.79;5.484
09/11/2019 11:00,11.53,6.633,13.734,5.777,16.31,10.7,17.8,14.99,8.78;12.44;11.28;9.45;25.56;18.66;11.94;5.574
09/11/2019 12:00,10.83,7.25,14.72,5.465,17.77,9.99,17.66,14.55,8.18;11.19;10.98;9.62;24.75;19.31;10.61;5.79
09/11/2019 13:00,10.555,7.58,14.71,5.375,17.88,9.92,17.25,13.92,7.6;10.55;10.875;9.664;24.62;19.25;10.055;5.82
09/11/2019 14:00,9.64,8.734,13.695,4.305,19.69,9.414,16.12,12.86,6.836;9.695;10.56;10.18;23.78;19.47;8.81;5.96
09/11/2019 15:00,9.55,8.77,13.75,4.02,19.69,9.41,15.914,12.51,6.785;9.44;10.32;10.48;23.56;19.6;8.75;5.887
09/11/2019 16:00,9.305,9.53,12.59,2.902,18.77,9.56,14.98,12.125,6.77;8.81;9.39;11.68;22.67;19.77;8.24;5.82
09/11/2019 17:00,9.05,9.875,12.016,2.938,18.92,9.69,14.836,11.78,6.79;8.36;9.17;11.875;21.98;19.58;8.11;6.12
09/11/2019 18:00,8.14,11.21,9.86,3.107,19.78,9.92,13.34,11.484,7.156;7.457;8.22;12.64;19.98;18.48;7.754;7.555
09/11/2019 19:00,8.33,11.22,9.555,3.37,19.84,9.836,12.18,11.72,7.21;6.89;7.96;12.695;19.53;18.25;7.656;7.883
09/11/2019 20:00,9.11,10.625,8.51,4.46,19.38,9.26,10.086,11.37,6.758;5.957;7.523;12.836;18.66;17.4;7.47;8.82
09/11/2019 21:00,9.266,10.43,8.39,4.633,19.34,9.0,9.14,10.9,6.45;5.81;7.57;12.89;18.4;17.16;7.492;8.82
09/11/2019 22:00,11.05,9.84,8.21,6.562,19.19,8.67,7.402,11.12,5.734;7.43;7.97;13.64;16.38;16.0;7.816;8.586
09/11/2019 23:00,11.164,9.53,8.125,6.75,19.31,8.46,6.105,10.91,5.492;7.58;8.01;13.56;16.38;15.695;7.78;8.3
10/11/2019 00:00,11.5,8.24,7.875,7.598,20.69,7.79,5.617,10.03,5.62;7.89;7.566;13.59;15.38;14.234;8.13;7.4
10/11/2019 01:00,11.695,8.234,8.5,7.656,20.81,7.773,6.125,9.75,5.75;7.844;7.316;13.95;14.96;13.75;8.08;7.418
10/11/2019 02:00,12.164,8.445,12.11,7.613,21.16,7.58,6.586,9.49,5.902;7.453;6.35;15.67;13.05;11.33;8.29;7.13
10/11/2019 03:00,12.25,8.336,12.11,7.555,21.02,7.57,6.598,9.46,6.27;7.004;6.086;16.03;12.74;10.75;8.836;7.258
10/11/2019 04:00,13.34,7.24,11.5,7.29,20.03,8.14,6.434,8.88,7.277;6.39;5.746;17.4;11.83;8.25;11.16;7.297
10/11/2019 05:00,13.66,6.88,11.805,7.277,19.84,8.2,6.105,8.65,7.867;6.215;5.758;17.34;11.695;7.734;11.69;7.168
10/11/2019 06:00,14.84,5.56,13.69,7.457,19.05,8.39,5.98,8.625,8.26;6.14;5.535;16.94;11.92;6.547;13.11;6.785
10/11/2019 07:00,15.0,5.797,13.94,7.57,18.8,8.445,6.562,9.055,8.11;6.457;5.33;17.58;11.94;6.406;13.45;6.89
10/11/2019 08:00,15.12,7.297,14.57,7.707,18.22,8.92,7.453,10.26,7.863;6.78;4.47;18.25;13.11;6.223;14.42;7.08
10/11/2019 09:00,15.15,7.523,14.81,7.54,18.25,9.086,7.664,10.836,8.01;6.86;4.38;17.77;13.66;6.473;14.695;7.016
10/11/2019 10:00,14.414,8.77,17.06,7.18,17.62,10.516,9.48,10.52,9.016;6.832;5.42;17.5;13.75;7.055;16.12;5.85
10/11/2019 11:00,14.41,8.98,16.75,7.332,17.45,10.58,9.984,10.875,9.38;6.62;5.06;17.53;13.664;7.54;16.5;5.348
10/11/2019 12:00,13.56,8.94,15.54,7.707,17.17,10.5,10.97,12.17,9.92;6.805;3.928;16.6;14.23;9.09;17.19;4.01
10/11/2019 13:00,13.195,8.875,16.73,7.53,17.34,10.52,11.95,12.02,10.22;7.086;3.938;16.64;14.07;9.36;17.53;3.75
10/11/2019 14:00,11.23,8.86,20.17,6.168,17.64,10.875,13.53,11.766,10.69;7.46;4.016;17.25;13.08;10.805;18.75;3.568
10/11/2019 15:00,11.3,8.83,20.03,5.984,17.62,11.02,14.87,11.55,10.89;7.465;3.91;17.22;12.94;11.28;18.62;3.973
10/11/2019 16:00,11.03,8.24,18.25,5.664,17.22,11.84,16.4,11.72,11.44;6.79;3.32;17.25;12.38;12.664;17.56;5.832
10/11/2019 17:00,10.88,8.086,17.88,5.883,17.17,11.92,16.34,12.34,11.72;6.55;3.195;17.12;12.164;13.13;16.94;6.258
10/11/2019 18:00,10.39,7.574,16.39,7.027,17.05,12.46,15.086,12.95,12.086;6.863;3.25;17.34;11.48;15.125;15.51;8.05
10/11/2019 19:00,11.0,7.69,16.31,7.145,17.03,12.64,14.09,13.24,11.95;7.53;3.441;17.16;11.62;14.96;15.16;8.52
10/11/2019 20:00,13.83,8.12,16.38,7.617,16.48,13.125,12.586,12.6,11.555;8.016;3.71;17.03;11.47;14.81;13.8;10.16
10/11/2019 21:00,13.95,8.4,16.4,7.574,16.38,13.086,12.22,11.664,11.3;7.812;3.492;17.17;11.2;15.07;13.29;10.445
10/11/2019 22:00,12.37,9.7,16.1,6.656,16.34,12.06,12.21,11.14,11.734;7.086;2.896;19.1;9.51;17.53;11.66;11.44
10/11/2019 23:00,12.05,9.58,16.19,6.52,16.28,12.0,11.83,11.55,12.09;6.86;2.717;19.12;8.07;17.02;11.88;11.55
11/11/2019 00:00,11.17,9.47,16.38,5.7,16.16,11.16,10.63,11.58,12.45;7.426;2.082;20.0;3.514;16.39;11.32;12.13
11/11/2019 01:00,11.29,9.53,16.19,5.5,16.03,10.86,9.875,11.664,12.58;8.52;2.21;19.89;4.15;16.58;10.836;12.42
11/11/2019 02:00,11.61,9.945,14.59,4.906,15.484,9.3,8.82,12.164,12.58;9.91;2.53;20.9;4.754;16.94;9.22;13.48
11/11/2019 03:00,11.51,9.94,14.41,5.066,15.33,9.12,7.863,11.58,12.6;9.766;2.51;20.95;4.547;17.34;9.1;13.414
11/11/2019 04:00,11.84,9.68,13.84,6.023,14.734,8.61,5.727,10.97,12.92;9.2;2.553;22.12;4.05;18.48;9.09;13.11
11/11/2019 05:00,12.06,9.83,13.8,6.18,14.67,8.7,5.605,11.03,13.22;10.305;2.688;22.08;5.234;18.02;9.29;12.625
11/11/2019 06:00,13.09,11.02,13.41,6.637,13.914,9.17,5.29,10.91,13.53;11.914;3.23;20.0;9.8;14.84;11.805;10.375
11/11/2019 07:00,13.24,11.21,13.45,6.57,13.734,9.016,5.047,10.83,13.56;12.29;3.467;20.34;10.12;14.01;12.72;10.055
11/11/2019 08:00,13.125,12.22,13.37,6.324,13.31,7.977,5.645,10.945,13.81;14.22;4.414;19.19;10.08;13.28;15.58;9.02
11/11/2019 09:00,13.26,12.375,13.17,6.312,13.46,8.06,5.902,10.74,13.94;14.96;4.582;18.78;9.9;13.66;15.65;8.75
11/11/2019 10:00,14.22,13.17,13.37,6.656,13.016,9.36,7.195,9.83,14.2;16.17;5.83;15.17;10.625;13.56;15.695;6.9
11/11/2019 11:00,14.33,13.4,13.42,6.55,13.27,9.56,8.375,9.48,14.11;16.86;5.9;15.08;11.805;14.14;15.875;6.215
11/11/2019 12:00,13.82,14.484,13.445,5.844,14.3,10.37,10.016,8.65,13.83;18.11;5.984;14.516;15.42;15.85;16.53;3.686
11/11/2019 13:00,13.86,14.75,13.47,5.81,14.43,10.45,10.664,8.3,13.75;19.4;5.99;13.86;15.45;16.12;16.7;3.371
11/11/2019 14:00,13.46,15.7,13.34,5.98,14.81,11.03,11.42,8.43,13.67;21.4;5.72;10.97;14.805;18.27;16.72;2.895
11/11/2019 15:00,13.34,15.914,13.11,6.18,14.72,11.28,11.91,8.89,13.69;22.9;5.61;10.01;14.984;18.69;16.6;3.053
11/11/2019 16:00,14.336,16.66,12.21,7.5,14.57,12.5,12.914,9.56,14.05;24.45;5.156;13.89;15.65;19.5;16.61;3.89
11/11/2019 17:00,14.125,16.66,12.33,7.914,14.695,12.734,13.38,8.9,14.28;24.0;5.156;17.39;15.65;19.17;16.56;4.0
11/11/2019 18:00,13.35,16.97,12.56,9.586,15.32,13.13,14.2,8.875,14.68;22.84;5.273;23.47;15.65;16.84;16.19;4.258
11/11/2019 19:00,13.64,17.34,12.48,9.734,15.38,13.12,14.66,9.12,14.484;21.1;5.188;22.11;15.52;15.72;16.4;4.402
11/11/2019 20:00,13.98,18.48,12.13,10.25,15.26,12.84,15.336,8.86,14.016;20.72;5.023;18.55;15.5;13.14;16.77;4.82
11/11/2019 21:00,13.766,18.31,12.06,10.3,15.17,13.016,15.59,8.66,13.766;18.52;4.96;17.55;15.54;13.586;16.83;5.01
11/11/2019 22:00,12.26,16.67,11.85,10.66,15.414,14.04,15.59,8.375,13.58;16.67;4.883;12.28;15.72;15.58;16.64;6.324
11/11/2019 23:00,11.89,16.38,12.09,10.83,15.45,13.58,15.625,8.69,13.3;17.78;4.84;11.7;16.06;15.84;16.77;6.23
12/11/2019 00:00,10.17,16.17,12.734,11.19,15.58,12.08,15.6,9.7,12.84;19.89;5.15;7.758;17.55;18.06;16.98;6.418
12/11/2019 01:00,9.92,16.27,12.8,11.19,15.586,12.21,15.6,9.94,12.32;20.28;5.445;7.465;18.02;18.56;17.16;6.24
12/11/2019 02:00,9.75,16.75,13.0,11.2,15.27,13.01,15.39,11.766,11.516;20.81;6.527;6.863;20.4;19.36;17.38;5.227
12/11/2019 03:00,9.58,16.94,12.77,11.06,15.28,12.99,15.266,12.31,11.336;21.9;7.04;6.547;21.1;19.12;17.16;5.105
12/11/2019 04:00,8.625,16.7,11.36,10.164,15.5,13.28,15.15,13.695,11.06;23.66;9.08;6.25;22.19;18.8;16.02;5.344
12/11/2019 05:00,8.67,16.67,11.0,10.0,15.35,13.24,15.08,13.805,10.72;23.34;9.234;6.453;21.83;18.6;15.805;5.016
12/11/2019 06:00,8.43,16.6,9.41,9.266,13.86,12.84,14.54,12.1,10.11;25.36;9.164;7.414;19.6;18.25;14.125;3.445
12/11/2019 07:00,8.375,16.5,9.15,9.07,13.484,12.77,14.516,11.516,9.945;23.89;8.96;8.766;18.69;18.33;13.83;3.129
12/11/2019 08:00,7.996,16.44,7.312,8.02,13.336,12.0,14.086,10.805,9.75;22.48;8.375;13.31;15.234;19.23;12.84;3.094
12/11/2019 09:00,7.902,16.58,6.867,7.91,13.3,11.83,12.734,10.875,9.72;22.72;8.375;13.69;14.55;19.38;12.83;3.24
12/11/2019 10:00,7.258,16.48,4.996,7.273,11.94,9.67,9.89,10.32,8.86;26.1;8.41;16.11;12.43;19.97;12.0;2.389
12/11/2019 11:00,7.098,16.44,4.85,7.11,11.9,9.37,8.266,10.56,8.266;24.72;8.13;16.47;12.2;20.16;11.94;2.373
12/11/2019 12:00,5.734,15.234,4.082,5.883,11.38,8.4,6.242,10.734,7.293;24.02;7.61;18.78;11.195;20.14;11.72;2.922
12/11/2019 13:00,5.367,14.984,4.133,5.797,10.836,8.2,6.137,10.734,6.492;23.19;7.305;18.81;10.95;19.92;11.72;2.955
12/11/2019 14:00,3.447,13.47,5.79,5.332,7.965,7.094,6.5,11.33,5.465;22.56;6.312;18.78;10.27;19.1;11.766;3.367
12/11/2019 15:00,3.58,13.36,6.383,5.26,8.336,6.77,7.453,11.586,5.87;22.34;6.273;18.58;10.12;18.84;11.66;3.559
12/11/2019 16:00,5.26,12.76,8.125,4.875,9.516,4.918,8.81,11.72,6.203;22.05;6.773;18.17;9.42;18.03;11.27;4.523
12/11/2019 17:00,5.555,12.84,8.47,4.87,9.64,4.727,8.81,11.44,6.46;21.25;6.805;17.97;9.17;17.7;11.086;4.707
12/11/2019 18:00,7.305,13.375,10.3,5.11,10.63,4.16,8.85,10.836,6.33;20.7;6.586;17.03;8.29;16.03;10.49;5.574
12/11/2019 19:00,7.785,13.51,10.17,5.246,10.95,4.1,9.625,10.555,5.527;20.16;6.574;17.31;8.19;15.39;10.38;5.81
12/11/2019 20:00,9.68,13.91,11.08,6.04,12.44,3.969,10.766,10.54,3.844;19.14;6.84;18.6;8.03;13.42;10.19;6.984
12/11/2019 21:00,9.76,13.92,11.36,5.99,12.55,3.877,10.83,10.51,3.553;18.56;6.957;18.83;7.94;13.16;10.164;7.426
12/11/2019 22:00,9.7,13.42,13.27,6.51,13.84,3.54,11.305,10.66,4.05;17.44;7.098;19.72;7.465;11.43;9.34;9.33
12/11/2019 23:00,9.72,13.42,13.53,6.61,13.875,3.469,11.25,10.55,3.736;17.9;7.324;19.58;7.78;11.18;9.21;9.664
13/11/2019 00:00,10.3,13.445,14.125,7.47,13.96,2.986,11.42,10.484,3.238;17.4;8.21;18.81;8.945;10.26;8.4;11.31
13/11/2019 01:00,10.62,13.625,13.77,7.6,14.16,2.828,11.36,9.69,3.04;16.78;8.69;18.58;9.03;10.375;8.16;11.57
13/11/2019 02:00,12.14,14.586,11.8,7.992,14.19,1.842,11.75,9.02,3.059;16.06;11.27;17.56;9.22;10.98;7.234;12.34
13/11/2019 03:00,12.2,14.484,11.53,8.0,14.375,1.589,11.7,9.04,3.59;16.05;11.87;17.56;9.15;11.27;7.1;12.62
13/11/2019 04:00,12.35,14.06,10.8,8.195,14.9,0.491,11.555,8.93,4.746;16.83;14.08;17.56;8.375;14.15;6.68;14.22
